_id,acceleration,body_color,body_status,body_type,brand,engine,fuel_consumption,fuel_type,inside_color,mileage,model,price,url,volume,year
62c021fc5ac6166d04f29a8c,10,سفید صدفی,بدون رنگ,passenger_car,kia,4 سیلندر MPI ,8.1,بنزینی,مشکی,127000,optima,1320000000,https://bama.ir/car/detail-x7cfpao9-kia-optima-basic-2013,2.4,2013
62c021fc5ac6166d04f29a8d,10.2,سفید,یک لکه رنگ,passenger_car,mg,4 سیلندر توربوشارژ ,6.8,بنزینی,مشکی,182000,550,480000000,https://bama.ir/car/detail-ixkkufrf-mg-550-2012,1.8,2012
62c021fc5ac6166d04f29a8e,13,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,سفید,0,hatchback,207000000,https://bama.ir/car/detail-9fhb65aj-tiba-hatchback-ex-1401,1.5,2022
62c021fc5ac6166d04f29a8f,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,0,pars,380000000,https://bama.ir/car/detail-4d3dx3cq-peugeot-pars-lx-1401,1.6,2022
62c021fc5ac6166d04f29a90,13,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,45000,hatchback,185000000,https://bama.ir/car/detail-te5hkv8u-tiba-hatchback-ex-1398,1.5,2019
62c021fc5ac6166d04f29a91,11.6,سربی,بدون رنگ,crossover,hyundai,4 سیلندر GDi: سفارشی ,8.5,بنزینی,مشکی,40000,santafeix45,2000000000,https://bama.ir/car/detail-mhbbs9jy-hyundai-santafeix45-2400cc-2016,2.4,2016
62c021fc5ac6166d04f29a92,12.8,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,مشکی,80000,exmt,172000000,https://bama.ir/car/detail-cw8jjk4-saina-exmt-1397,1.5,2018
62c021fc5ac6166d04f29a93,12.5,سفید,بدون رنگ,passenger_car,brilliance,4 سیلندر (BM15L) ,6.4,بنزینی,کرم,null,h330,310000000,https://bama.ir/car/detail-zmcr6u8i-brilliance-h330-mt-1395,1.5,2016
62c021fc5ac6166d04f29a94,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,0,pars,365000000,https://bama.ir/car/detail-4n9mqpav-peugeot-pars-lx-1400,1.6,2021
62c021fc5ac6166d04f29a95,10,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPI ,8.1,بنزینی,مارون,130000,sonata,1380000000,https://bama.ir/car/detail-oxsit7q-hyundai-sonata-4cylautomatic-2014,2.4,2014
62c021fc5ac6166d04f29a96,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,32000,405,265000000,https://bama.ir/car/detail-jzm5nq8k-peugeot-405-slx-1396,1.6,2017
62c021fc5ac6166d04f29a97,12.5,سفید,بدون رنگ,hatchback,dongfeng,4 سیلندر TU5 ,7.7,بنزینی,مشکی,88000,h30cross,379000000,https://bama.ir/car/detail-55pqzpj-dongfeng-h30cross-1397,1.6,2018
62c021fc5ac6166d04f29a98,14.1,نقره ای,گلگیر تعویض,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,سرمه ای,43234,206ir,120000000,https://bama.ir/car/detail-ddqqcwyi-peugeot-206ir-type2-1383,1.4,2004
62c021fc5ac6166d04f29a99,12.5,سفید,بدون رنگ,hatchback,dongfeng,4 سیلندر TU5 ,7.7,بنزینی,مشکی,100000,h30cross,359000000,https://bama.ir/car/detail-4jyrvmk4-dongfeng-h30cross-1396,1.6,2017
62c021fc5ac6166d04f29a9a,10.5,مشکی,بدون رنگ,crossover,haima,4 سیلندر توربوشارژ ,8.6,بنزینی,مشکی,0,s7,930000000,https://bama.ir/car/detail-v3fgr57f-haima-s7-1.8lturboplus-1400,1.8,2021
62c021fc5ac6166d04f29a9b,9.8,سفید,گلگیر رنگ,passenger_car,lexus,4 سیلندر ,7.9,بنزینی,کرم,210000,es,2450000000,https://bama.ir/car/detail-y4moffdn-lexus-es-250-2014,2.5,2014
62c021fc5ac6166d04f29a9c,13.2,سفید,بدون رنگ,passenger_car,shahin,4 سیلندر توربوشارژ (M15T) ,7.2,بنزینی,مشکی,14000,g,355000000,https://bama.ir/car/detail-3d4pwc-shahin-g-1400,1.5,2021
62c021fc5ac6166d04f29a9d,11,خاکستری,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,مشکی,9800,pars,300000000,https://bama.ir/car/detail-bpv6pzxp-peugeot-pars-mt-1400,1.8,2021
62c021fc5ac6166d04f29a9e,null,بژ,دور رنگ,passenger_car,samand,None,null,بنزینی,طوسی,285000,x7,70000000,https://bama.ir/car/detail-npdf6mc1-samand-x7-1381,null,2002
62c021fc5ac6166d04f29a9f,9.5,سفید,بدون رنگ,passenger_car,dena,4 سیلندر توربوشارژ EF7 ,8.1,بنزینی,مشکی,0,plus,515000000,https://bama.ir/car/detail-9qcgfybt-dena-plus-turboautomatic-1401,1.7,2022
62c021fc5ac6166d04f29aa0,10,سفید صدفی,بدون رنگ,passenger_car,hyundai,4 سیلندر MPI ,8.1,بنزینی,مارون,150000,sonata,1400000000,https://bama.ir/car/detail-gnmm6bn-hyundai-sonata-4cylautomatic-2014,2.4,2014
62c021fc5ac6166d04f29aa1,11.6,خاکستری,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,3500,207,407000000,https://bama.ir/car/detail-ukv94cih-peugeot-207-manualpanorama-1401,1.6,2022
62c021fc5ac6166d04f29aa2,8.1,سفید,چند لکه رنگ,convertible,bmw,6 سیلندر ,7.9,بنزینی,کرم,130000,3seriesconvertible,1150000000,https://bama.ir/car/detail-yhgavppd-bmw-3seriesconvertible-325i-2008,3,2008
62c021fc5ac6166d04f29aa3,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,30700,206ir,262000000,https://bama.ir/car/detail-z9y85rx-peugeot-206ir-type2-1398,1.4,2019
62c021fc5ac6166d04f29aa4,10.5,مشکی,یک لکه رنگ,crossover,mitsubishi,4 سیلندر ,9.3,بنزینی,مشکی,80000,outlander,1800000000,https://bama.ir/car/detail-j8f2szrx-mitsubishi-outlander-type5-2017,2.4,2017
62c021fe5ac6166d04f29aa5,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,مشکی,12200,manual,196000000,https://bama.ir/car/detail-o3g6mt6-quick-manual-1400,1.5,2021
62c021fe5ac6166d04f29aa6,13.5,سفید,بدون رنگ,passenger_car,dena,4 سیلندر EF7 ,7.9,بنزینی,مشکی,20000,plus,390000000,https://bama.ir/car/detail-55og3m6i-dena-plus-basicmanual-1398,1.7,2019
62c021fe5ac6166d04f29aa7,8.8,مشکی,کاپوت رنگ,suv,nissan,6 سیلندر ,10.9,بنزینی,کرم,296000,murano,860000000,https://bama.ir/car/detail-vc2cqjd-nissan-murano-se-2008,3.5,2008
62c021fe5ac6166d04f29aa8,6.5,قرمز,بدون رنگ,crossover,bmw,4 سیلندر توربوشارژ ,7.3,بنزینی,خاکستری,43000,x3,3750000000,https://bama.ir/car/detail-21kjpf8r-bmw-x3-28-2015,2,2015
62c021fe5ac6166d04f29aa9,6.2,سرمه ای,بدون رنگ,passenger_car,bmw,4 سیلندر توربوشارژ ,5.9,بنزینی,سرمه ای,0,5seriessedan,5400000000,https://bama.ir/car/detail-43m4cnvn-bmw-5seriessedan-530i-2017,2,2017
62c021fe5ac6166d04f29aaa,9,سفید,بدون رنگ,crossover,haima,4 سیلندر توربوشارژ ,8,بنزینی,مشکی,0,s5,850000000,https://bama.ir/car/detail-vng8nuvu-haima-s5-6at-1401,1.5,2022
62c021fe5ac6166d04f29aab,12.5,نقره ای,بدون رنگ,passenger_car,tara,4 سیلندر TU5 پلاس ,7.1,بنزینی,مشکی,8000,manual,420000000,https://bama.ir/car/detail-brdrvo9k-tara-manual-1400,1.6,2021
62c021fe5ac6166d04f29aac,12.5,سفید,گلگیر رنگ,passenger_car,mvm,4 سیلندر ,7,بنزینی,کرم,173000,530,182000000,https://bama.ir/car/detail-ajgk1yoq-mvm-530-1390,2,2011
62c021fe5ac6166d04f29aad,10.4,مشکی,بدون رنگ,crossover,hyundai,4 سیلندر ,9.6,بنزینی,مشکی,127000,tucsonix35,1230000000,https://bama.ir/car/detail-oyjh78v-hyundai-tucsonix35-2.4l-2012,2.4,2012
62c021fe5ac6166d04f29aae,10.4,مشکی,دو لکه رنگ,crossover,hyundai,4 سیلندر ,9.6,بنزینی,کرم,66000,tucsonix35,1220000000,https://bama.ir/car/detail-6b68wh1s-hyundai-tucsonix35-2.4l-2014,2.4,2014
62c021fe5ac6166d04f29aaf,13.5,سفید,کامل رنگ,pickup,nissan,4 سیلندر یورو3 ,13,بنزینی,مشکی,270000,pickupir2cab,455000000,https://bama.ir/car/detail-7inmnxo-nissan-pickupir2cab-1388,2.4,2009
62c021fe5ac6166d04f29ab0,12.5,مشکی,بدون رنگ,hatchback,dongfeng,4 سیلندر TU5 ,7.7,بنزینی,قرمز,54000,h30cross,408000000,https://bama.ir/car/detail-qxev6gpz-dongfeng-h30cross-1397,1.6,2018
62c021fe5ac6166d04f29ab1,11.6,سفید,صافکاری بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,مشکی,65000,206ir,300000000,https://bama.ir/car/detail-gg5umzos-peugeot-206ir-type5-1398,1.6,2019
62c021fe5ac6166d04f29ab2,13.4,سفید,بدون رنگ,pickup,pride,4 سیلندر یورو4 بهینه (M13) ,6.6,بنزینی,مشکی,0,151,188000000,https://bama.ir/car/detail-ff2uqzzu-pride-151-se-1401,1.3,2022
62c021fe5ac6166d04f29ab3,11,مشکی,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,خاکستری,0,pars,327000000,https://bama.ir/car/detail-v791jowj-peugeot-pars-mt-1401,1.8,2022
62c021fe5ac6166d04f29ab4,10.3,سفید,چند لکه رنگ,passenger_car,hyundai,4 سیلندر ,8.5,بنزینی,طوسی,250000,avante,360000000,https://bama.ir/car/detail-tggabohk-hyundai-avante-at-1385,2,2006
62c021fe5ac6166d04f29ab5,null,سرمه ای,یک لکه رنگ,suv,mitsubishi,None,null,بنزینی,مشکی,150000,pajero2door,1660000000,https://bama.ir/car/detail-1td48krd-mitsubishi-pajero2door-6cylinder-2008,null,2008
62c021fe5ac6166d04f29ab6,10.4,سفید,بدون رنگ,crossover,hyundai,4 سیلندر ,9.6,بنزینی,مارون,90000,tucsonix35,1430000000,https://bama.ir/car/detail-zt9gsm6q-hyundai-tucsonix35-2.4l-2015,2.4,2015
62c021fe5ac6166d04f29ab7,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,56900,pars,278000000,https://bama.ir/car/detail-g6ttvbkq-peugeot-pars-lx-1397,1.6,2018
62c021fe5ac6166d04f29ab8,null,قهوه ای,بدون رنگ,crossover,chery,4 سیلندر ,9,بنزینی,مشکی,105000,tiggo5,655000000,https://bama.ir/car/detail-d71kp8k8-chery-tiggo5-luxurysport-1396,2,2017
62c021fe5ac6166d04f29ab9,12.5,مشکی,بدون رنگ,hatchback,dongfeng,4 سیلندر TU5 ,7.7,بنزینی,مارون,66000,h30cross,395000000,https://bama.ir/car/detail-n1cv1c8v-dongfeng-h30cross-1397,1.6,2018
62c021fe5ac6166d04f29aba,9.3,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,سرمه ای,99000,sonatahybrid,1820000000,https://bama.ir/car/detail-4wgyqmhr-hyundai-sonatahybrid-glsplus-2017,2,2017
62c021fe5ac6166d04f29abb,10.5,سفید,گلگیر رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,118000,ceratoir,660000000,https://bama.ir/car/detail-s6gcy6gh-kia-ceratoir-2000basic-1394,2,2015
62c021fe5ac6166d04f29abc,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,52000,ceratoir,875000000,https://bama.ir/car/detail-hyjka2ao-kia-ceratoir-2000optional-1396,2,2017
62c021fe5ac6166d04f29abd,12.8,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,خاکستری,3000,exmt,195000000,https://bama.ir/car/detail-c7zw3ym-saina-exmt-1399,1.5,2020
62c021fe5ac6166d04f29abe,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,127000,ceratoir,887000000,https://bama.ir/car/detail-5axqbmu2-kia-ceratoir-2000optional-1397,2,2018
62c021fe5ac6166d04f29abf,13.2,سفید,صافکاری بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,54000,405,287000000,https://bama.ir/car/detail-1wbbmbjm-peugeot-405-slx-1398,1.6,2019
62c021fe5ac6166d04f29ac0,10.8,سفید,یک درب رنگ,crossover,jac,4 سیلندر ,7.6,بنزینی,مشکی,35000,s3,600000000,https://bama.ir/car/detail-u6fp23u7-jac-s3-at-1398,1.6,2019
62c021fe5ac6166d04f29ac1,11.6,سفید,گلگیر تعویض,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,مشکی,128000,206ir,238000000,https://bama.ir/car/detail-dcg3qmmb-peugeot-206ir-type5-1395,1.6,2016
62c021fe5ac6166d04f29ac2,7.2,خاکستری,دو لکه رنگ,passenger_car,mercedesbenz,6 سیلندر ,9.4,بنزینی,مشکی,145000,cclass,1720000000,https://bama.ir/car/detail-hn61snug-mercedesbenz-cclass-c280-2009,3,2009
62c022005ac6166d04f29ac3,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,12000,207,388000000,https://bama.ir/car/detail-bxm1oy31-peugeot-207-manualpanorama-1400,1.6,2021
62c022005ac6166d04f29ac4,12.7,نوک مدادی,بدون رنگ,crossover,mvm,4 سیلندر ,6.1,بنزینی,مشکی,62000,x22,430000000,https://bama.ir/car/detail-t6k5z11n-mvm-x22-atsportexcellent-1396,1.5,2017
62c022005ac6166d04f29ac5,13.2,سفید,بدون رنگ,passenger_car,shahin,4 سیلندر توربوشارژ (M15T) ,7.2,بنزینی,مشکی,0,g,385000000,https://bama.ir/car/detail-tdisw5s-shahin-g-1401,1.5,2022
62c022005ac6166d04f29ac6,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,طوسی,63000,206ir,260000000,https://bama.ir/car/detail-o9yebp6d-peugeot-206ir-type5-1395,1.6,2016
62c022005ac6166d04f29ac7,null,سفید,بدون رنگ,crossover,chery,4 سیلندر ,9,بنزینی,مشکی,81000,tiggo5,640000000,https://bama.ir/car/detail-afcb1eb7-chery-tiggo5-luxurysport-1396,2,2017
62c022005ac6166d04f29ac8,10.5,سفید صدفی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.4,بنزینی,مشکی,59000,cerato,1160000000,https://bama.ir/car/detail-3of4h96j-kia-cerato-2000-2015,2,2015
62c022005ac6166d04f29ac9,13.2,نقره ای,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,0,405,339000000,https://bama.ir/car/detail-gaot1b86-peugeot-405-slx-1400,1.6,2021
62c022005ac6166d04f29aca,null,سفید,گلگیر تعویض,crossover,bmw,None,null,بنزینی,مارون,110000,x3,2370000000,https://bama.ir/car/detail-k7eu3c23-bmw-x3-28-2014,null,2014
62c022005ac6166d04f29acb,14.1,سفید,گلگیر رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,قرمز,83000,206ir,220000000,https://bama.ir/car/detail-y8x4qfv-peugeot-206ir-type2-1397,1.4,2018
62c022005ac6166d04f29acc,11.4,سفید,یک لکه رنگ,passenger_car,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,100000,206sd,255000000,https://bama.ir/car/detail-3pg6a4aw-peugeot-206sd-v8-1396,1.6,2017
62c022005ac6166d04f29acd,11,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,مشکی,6000,pars,315000000,https://bama.ir/car/detail-6124ots6-peugeot-pars-mt-1400,1.8,2021
62c022005ac6166d04f29ace,11.6,سفید,گلگیر رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,خاکستری,77000,206ir,230000000,https://bama.ir/car/detail-gypgsjrq-peugeot-206ir-type5-1394,1.6,2015
62c022005ac6166d04f29acf,13,قرمز,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,61000,hatchback,161000000,https://bama.ir/car/detail-f1vnxqon-tiba-hatchback-ex-1397,1.5,2018
62c022005ac6166d04f29ad0,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,10000,pars,369000000,https://bama.ir/car/detail-vd7nd5t8-peugeot-pars-lx-1400,1.6,2021
62c022005ac6166d04f29ad1,11.6,سفید,تصادفی,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,مشکی,70000,206ir,150000000,https://bama.ir/car/detail-9akza1gy-peugeot-206ir-type5-1396,1.6,2017
62c022005ac6166d04f29ad2,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,42000,206ir,230000000,https://bama.ir/car/detail-1d95dx26-peugeot-206ir-type2-1396,1.4,2017
62c022005ac6166d04f29ad3,9.2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,مشکی,70000,3sedan,1100000000,https://bama.ir/car/detail-m5wfeo1a-mazda-3sedan-2.0ltype4-1396,2,2017
62c022005ac6166d04f29ad4,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,طوسی,0,manualr,225000000,https://bama.ir/car/detail-9ov3etwz-quick-manualr-1401,1.5,2022
62c022005ac6166d04f29ad5,13.2,سفید,بدون رنگ,passenger_car,shahin,4 سیلندر توربوشارژ (M15T) ,7.2,بنزینی,مشکی,0,g,385000000,https://bama.ir/car/detail-79chmsww-shahin-g-1401,1.5,2022
62c022005ac6166d04f29ad6,9.5,مشکی,بدون رنگ,passenger_car,dena,4 سیلندر توربوشارژ EF7 ,8.1,بنزینی,مشکی,0,plus,516000000,https://bama.ir/car/detail-h766n87g-dena-plus-turboautomatic-1401,1.7,2022
62c022005ac6166d04f29ad7,12,نوک مدادی,بدون رنگ,passenger_car,samand,4 سیلندر EF7 ,7.5,دوگانه سوز,کرم,270000,lx,152000000,https://bama.ir/car/detail-xn71szaz-samand-lx-ef7cng-1389,1.7,2010
62c022005ac6166d04f29ad8,14.1,نقره ای,گلگیر رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,کرم,460000,206ir,107000000,https://bama.ir/car/detail-7ss9nqg7-peugeot-206ir-type2-1384,1.4,2005
62c022005ac6166d04f29ad9,11,خاکستری,یک لکه رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,کرم,130000,pars,213000000,https://bama.ir/car/detail-va5qj1pf-peugeot-pars-mt-1394,1.8,2015
62c022005ac6166d04f29ada,11.8,سفید,بدون رنگ,hatchback,mvm,4 سیلندر ,6.3,بنزینی,طوسی,128000,315hatchback,197000000,https://bama.ir/car/detail-yfgrjgv7-mvm-315hatchback-sportluxury-1395,1.5,2016
62c022005ac6166d04f29adb,12.7,قرمز,بدون رنگ,crossover,mvm,4 سیلندر ,6.1,بنزینی,مارون,20000,x22,465000000,https://bama.ir/car/detail-wzv1odw7-mvm-x22-atsportexcellent-1397,1.5,2018
62c022005ac6166d04f29adc,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,مشکی,23000,206ir,320000000,https://bama.ir/car/detail-ojhmyfbv-peugeot-206ir-type5-1398,1.6,2019
62c022005ac6166d04f29add,11.6,مشکی,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,0,207,394000000,https://bama.ir/car/detail-4pqdjgbd-peugeot-207-manualpanorama-1400,1.6,2021
62c022005ac6166d04f29ade,7.2,سفید,بدون رنگ,crossover,lexus,4 سیلندر توربوشارژ ,7.9,بنزینی,مارون,90000,nx,3430000000,https://bama.ir/car/detail-5gnb41s2-lexus-nx-200t-2016,2,2016
62c022005ac6166d04f29adf,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,مشکی,4500,manualr,210000000,https://bama.ir/car/detail-1hsu2ep2-quick-manualr-1400,1.5,2021
62c022005ac6166d04f29ae0,null,مشکی,بدون رنگ,pickup,kmc,4 سیلندر توربوشارژ یورو5 ,null,بنزینی,مشکی,0,t8,1060000000,https://bama.ir/car/detail-phwf7vi2-kmc-t8-1400,2,2021
62c022015ac6166d04f29ae1,9.5,نقره ای,گلگیر رنگ,passenger_car,citroen,4 سیلندر XU10 ,7,بنزینی,مشکی,285000,xantia,245000000,https://bama.ir/car/detail-ja699o8-citroen-xantia-2.0x-1383,2,2004
62c022015ac6166d04f29ae2,15.2,نقره ای,چند لکه رنگ,suv,nissan,4 سیلندر ,13,بنزینی,شتری,198000,roniz,565000000,https://bama.ir/car/detail-wrd1ewmt-nissan-roniz-1383,2.4,2004
62c022015ac6166d04f29ae3,13.5,سفید,بدون رنگ,passenger_car,dena,4 سیلندر EF7 ,7.9,بنزینی,مشکی,40000,plus,390000000,https://bama.ir/car/detail-uqokx8mx-dena-plus-basicmanual-1398,1.7,2019
62c022015ac6166d04f29ae4,13.4,آبی,یک لکه رنگ,hatchback,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,خاکستری,74000,111,122000000,https://bama.ir/car/detail-5zqvyfoz-pride-111-se-1391,1.3,2012
62c022015ac6166d04f29ae5,13.5,سفید,بدون رنگ,passenger_car,dena,4 سیلندر EF7 ,7.9,بنزینی,مشکی,20000,plus,410000000,https://bama.ir/car/detail-paunx3pn-dena-plus-basicmanual-1399,1.7,2020
62c022015ac6166d04f29ae6,11.4,خاکستری,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,41000,206sd,310000000,https://bama.ir/car/detail-sev56sip-peugeot-206sd-v8-1398,1.6,2019
62c022015ac6166d04f29ae7,10.2,سفید,بدون رنگ,passenger_car,renault,4 سیلندر ,6.9,بنزینی,طوسی,87000,tondar90,375000000,https://bama.ir/car/detail-8dqtk3t-renault-tondar90-e2-1397,1.6,2018
62c022015ac6166d04f29ae8,11,نوک مدادی,بدون رنگ,passenger_car,peugeot,4 سیلندر L3 ,9,بنزینی,کرم,133000,405,185000000,https://bama.ir/car/detail-hgovnqa4-peugeot-405-glx-1393,1.8,2014
62c022015ac6166d04f29ae9,null,سفید,چند لکه رنگ,passenger_car,pride,None,null,بنزینی,طوسی,221000,sedan,65000000,https://bama.ir/car/detail-2mb55cuy-pride-sedan-1384,null,2005
62c022015ac6166d04f29aea,13.4,سفید,دو لکه رنگ,hatchback,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,68000,111,155000000,https://bama.ir/car/detail-a7f4nr45-pride-111-se-1397,1.3,2018
62c022015ac6166d04f29aeb,17,بژ,دور رنگ,suv,nissan,6 سیلندر P40 کاربراتوری ,17,دوگانه سوز,کرم,350000,patrol4doorir,235000000,https://bama.ir/car/detail-t5t1ytj-nissan-patrol4doorir-6cylinder-1376,4,1997
62c022015ac6166d04f29aec,9.8,سفید,بدون رنگ,crossover,borgward,4 سیلندر توربوشارژ ,9,بنزینی,مارون,25000,bx7,1800000000,https://bama.ir/car/detail-rnsexbzo-borgward-bx7-ultimate-2018,2,2018
62c022015ac6166d04f29aed,13.4,سفید,کاپوت تعویض,passenger_car,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,162000,131,122000000,https://bama.ir/car/detail-ndef48om-pride-131-se-1395,1.3,2016
62c022015ac6166d04f29aee,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,زرشکی,16000,206ir,280000000,https://bama.ir/car/detail-na2pndf-peugeot-206ir-type2-1399,1.4,2020
62c022015ac6166d04f29aef,10.5,مشکی,بدون رنگ,crossover,haima,4 سیلندر توربوشارژ ,8.6,بنزینی,مشکی,0,s7,975000000,https://bama.ir/car/detail-d6b5wj2w-haima-s7-1.8lturboplus-1401,1.8,2022
62c022015ac6166d04f29af0,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,0,207,415000000,https://bama.ir/car/detail-g6jvyuma-peugeot-207-manualpanorama-1401,1.6,2022
62c022015ac6166d04f29af1,13.8,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 دوگانه سوز ,9.5,دوگانه سوز,مشکی,171000,pars,210000000,https://bama.ir/car/detail-1pi1c3h3-peugeot-pars-cng-1391,1.8,2012
62c022015ac6166d04f29af2,13.5,سفید,بدون رنگ,passenger_car,dena,4 سیلندر EF7 ,7.9,بنزینی,قهوه ای,0,plus,450000000,https://bama.ir/car/detail-9tpkahah-dena-plus-basicmanual-1401,1.7,2022
62c022015ac6166d04f29af3,null,مشکی,دور رنگ,passenger_car,honda,None,null,بنزینی,خاکستری,280000,civic,100000000,https://bama.ir/car/detail-7s24kimd-honda-civic-1993,null,2614
62c022015ac6166d04f29af4,11.4,نقره ای,چند لکه رنگ,passenger_car,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,200000,206sd,192000000,https://bama.ir/car/detail-98tip2vs-peugeot-206sd-v8-1393,1.6,2014
62c022015ac6166d04f29af5,13.4,آبی,بدون رنگ,hatchback,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,48000,111,167000000,https://bama.ir/car/detail-1r8kivfs-pride-111-se-1398,1.3,2019
62c022015ac6166d04f29af6,12,نوک مدادی,بدون رنگ,passenger_car,runna,4 سیلندر TU5P یورو5 ,6.8,بنزینی,مشکی,0,pluspanorama,315000000,https://bama.ir/car/detail-upnxenxb-runna-pluspanorama-1400,1.6,2021
62c022015ac6166d04f29af7,10.5,سفید,بدون رنگ,crossover,haima,4 سیلندر توربوشارژ ,8.6,بنزینی,مشکی,0,s7,920000000,https://bama.ir/car/detail-bxoevn3j-haima-s7-1.8lturboplus-1400,1.8,2021
62c022015ac6166d04f29af8,11.3,زیتونی,بدون رنگ,passenger_car,kia,4 سیلندر ,7,بنزینی,خاکستری,175000,rioir,170000000,https://bama.ir/car/detail-5654c9dp-kia-rioir-mt-1386,1.5,2007
62c022015ac6166d04f29af9,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,طوسی,1460,207,386000000,https://bama.ir/car/detail-yzha4vo-peugeot-207-mt-1400,1.6,2021
62c022015ac6166d04f29afa,13,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,خاکستری,22000,sedan,167000000,https://bama.ir/car/detail-ew7smicx-tiba-sedan-sx-1398,1.5,2019
62c022015ac6166d04f29afb,10.5,سفید,بدون رنگ,crossover,jac,4 سیلندر ,7.6,بنزینی,مشکی,126000,j5,353000000,https://bama.ir/car/detail-43mqr8c6-jac-j5-at-1394,1.8,2015
62c022015ac6166d04f29afc,9.2,خاکستری,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,مشکی,87000,3sedan,990000000,https://bama.ir/car/detail-tj7gtspb-mazda-3sedan-2.0ltype4-1395,2,2016
